350	0.0471
375	0.0133
400	0.0985
425	0.1599
450	0.1415
475	0.1269
500	0.1146
525	0.1023
550	0.0954
575	0.0901
600	0.0877
625	0.0819
650	0.0742
675	0.0689
700	0.0656
725	0.0614
750	0.0568
775	0.0555
800	0.0507
825	0.0478
850	0.0450
875	0.0450
900	0.0434
925	0.0408
950	0.0365
975	0.0330
1000	0.0322
1025	0.0323
1050	0.0248
